Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2021 Mercedes-Benz CLA 250 Base 4MATIC,"$42,708","5,106 mi.",Mountain Gray Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB4MN166553,2023-05-12 08:23:34.609752,Cars.com
2022 Mercedes-Benz A-Class A 220 4MATIC,"$44,150",12 mi.,MANUFAKTUR Patagonia Red Metallic,–,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K3G4FB1NJ367750,2023-05-12 08:23:37.392791,Cars.com
2023 Cadillac CT4-V Blackwing,"$66,615",5 mi.,Summit White,Jet Black,Rear-wheel Drive,Gasoline,Automatic,Turbocharged V6 3.6L/217,1G6DL5RP3P0411119,2023-05-12 08:23:40.399422,Cars.com
2023 Dodge Challenger R/T,"$41,095",5 mi.,Sublime Clearcoat Metallic,Black,Rear-wheel Drive,Gasoline,Automatic,5.7L V8 16V MPFI OHV,2C3CDZBT0PH563203,2023-05-12 08:23:43.992194,Cars.com
2023 Chevrolet Silverado 1500 LT,"$57,700",12 mi.,Northsky Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,2GCUDDED0P1123868,2023-05-12 08:23:47.699108,Cars.com
2023 Cadillac XT4 FWD Premium Luxury,"$47,030",5 mi.,Crystal White Tricoat,Sedona/Jet Black,Front-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.0L/122,1GYFZCR44PF207256,2023-05-12 08:23:51.652151,Cars.com
2014 Chevrolet Camaro 1LT,"$21,602","60,145 mi.",Silver Ice Metallic,Black,Rear-wheel Drive,Gasoline,6-Speed Automatic with TapShift,"3.6L V-6 gasoline direct injection, DOHC, variable valve control",2G1FB3D35E9276075,2023-05-12 08:23:53.752276,Cars.com
2023 GMC Yukon XL SLT,"$79,098",3 mi.,Redwood Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GKS2GKD8PR348103,2023-05-12 08:23:56.864522,Cars.com
2022 Ford Explorer Limited,"$48,285","2,498 mi.",Agate Black Metallic,Ebony,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8FHXNGC02014,2023-05-12 08:24:00.105659,Cars.com
2022 Volvo XC90 T6 Inscription 6 Passenger,"$58,852","12,430 mi.",Pearl,–,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A221L6N1819919,2023-05-12 08:24:03.908169,Cars.com
2023 Nissan Frontier PRO-4X,"$46,060",10 mi.,Deep Blue Pearl,Gray,Four-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1N6ED1EK9PN650871,2023-05-12 08:24:07.700435,Cars.com
2022 RAM 1500 Big Horn,"$90,215",39 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,5.7L V8 16V MPFI OHV,1C6SRFFT7NN311204,2023-05-12 08:24:10.605941,Cars.com
2023 RAM 1500 Limited,"$63,240",18 mi.,Ivory White,Black,Four-wheel Drive,Gasoline,Automatic,5.7L V8 16V MPFI OHV,1C6SRFHT7PN522208,2023-05-12 08:24:13.534453,Cars.com
2017 Ford Taurus SE,"$18,895","78,238 mi.",Gray,Tan,Front-wheel Drive,E85 Flex Fuel,6-Speed Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1FAHP2D88HG115318,2023-05-12 08:24:17.096984,Cars.com
2017 Lincoln MKZ Reserve,"$19,995","75,652 mi.",Magnetic Gray Metallic,Ebony,Front-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3LN6L5E95HR635065,2023-05-12 08:24:18.731057,Cars.com
2020 Mitsubishi Outlander Sport 2.0 SP,"$21,796","49,240 mi.",Alloy Silver Metallic,Gray,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4AP3AU6LU014625,2023-05-12 08:24:25.636995,Cars.com
2023 Honda Civic Sport,"$26,600",10 mi.,Platinum White,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F57PH541127,2023-05-12 08:24:27.651368,Cars.com
2014 Audi S5 Premium Plus,"$23,990","76,346 mi.",Ice Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic,Intercooled Supercharger Premium Unleaded V-6 3.0 L/183,WAUCGAFR5EA022742,2023-05-12 08:24:31.085215,Cars.com
2023 Kia Sportage Hybrid LX,"$31,010",12 mi.,Snow White Pearl,Black,All-wheel Drive,Hybrid,Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KNDPUCAG4P7073535,2023-05-12 08:24:33.691235,Cars.com
2022 GMC Sierra 1500 Denali,"$72,430",5 mi.,White Frost Tricoat,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 6.2L V-8 gasoline direct injection, variable valve contr",1GTUUGEL0NZ543935,2023-05-12 08:24:37.033146,Cars.com
2023 Buick Envision AWD Preferred,"$36,585",5 mi.,White Frost Tricoat,Ebony w/Ebony Accents,All-wheel Drive,Gasoline,Automatic,"2L I-4 gasoline direct injection, DOHC, variable valve control,",LRBFZMR43PD066900,2023-05-12 08:24:38.923096,Cars.com
2023 Nissan Rogue SV,"$32,181",–,Gun Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic CVT,1.5L I3 12V GDI DOHC Turbo,JN8BT3BBXPW474131,2023-05-12 08:24:40.980906,Cars.com
2018 Porsche Panamera 4S,"$79,878","21,865 mi.",Jet Black Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.9L V6 24V GDI DOHC Twin Turbo,WP0AB2A70JL136425,2023-05-12 08:24:44.280146,Cars.com
2023 Nissan Rogue SL,"$38,007",–,White,Charcoal,All-wheel Drive,Gasoline,Automatic CVT,1.5L I3 12V GDI DOHC Turbo,5N1BT3CB9PC820256,2023-05-12 08:24:47.405683,Cars.com
2018 Volvo V90 Cross Country T6,"$32,112","49,357 mi.",Ice White,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22NL1J1013491,2023-05-12 08:24:49.838358,Cars.com
2023 MINI Convertible Cooper S,"$42,625",4 mi.,Midnight Black,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMW43DL09P3R27984,2023-05-12 08:24:52.258138,Cars.com
2023 Chevrolet Tahoe High Country,"$84,940",0 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.2L/,1GNSKTKL9PR371621,2023-05-12 08:24:54.297025,Cars.com
2021 Ford Mustang Mach-E Premium,"$43,399","21,916 mi.",Star White,Black Onyx,All-wheel Drive,Electric,1-Speed Automatic,Electric,3FMTK3SS7MMA54689,2023-05-12 08:24:57.533132,Cars.com
2011 Lexus LX 570 Base,"$31,980","87,563 mi.",Twilight Gray Metallic,Black,Four-wheel Drive,Gasoline,6-Speed Automatic,5.7L V8 32V GDI DOHC,JTJHY7AX7B4075349,2023-05-12 08:24:59.421060,Cars.com
2021 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line,"$39,887","20,245 mi.",Pure Gray,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2RE2CA2MC233194,2023-05-12 08:25:02.276088,Cars.com
2023 Toyota Corolla Cross LE,"$29,809",5 mi.,Wind Chill Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V PDI DOHC,7MUBAABG9PV060250,2023-05-12 08:25:05.564735,Cars.com
2023 Alfa Romeo Giulia Base,"$40,204","3,103 mi.",Alfa White,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFAMANXP7666492,2023-05-12 08:25:07.734840,Cars.com
2022 Volkswagen Atlas 2.0T SE w/Technology,"$36,777","46,334 mi.",Racing Green,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1V2WP2CA0NC511296,2023-05-12 08:25:09.969778,Cars.com
2023 Alfa Romeo Giulia Base,"$42,012","4,382 mi.",Vesuvio Gray Metallic,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFAMAN3P7666513,2023-05-12 08:25:12.826467,Cars.com
2021 Mitsubishi Outlander Sport ES,"$23,500","28,523 mi.",Black,–,Four-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4ARUAU6MU031474,2023-05-12 08:25:16.410736,Cars.com
2018 Nissan Versa 1.6 S+,"$18,495","32,468 mi.",Red,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.6L I4 16V MPFI DOHC,3N1CN7AP4JL830085,2023-05-12 08:25:22.996952,Cars.com
2019 Mitsubishi Outlander Sport 2.0 SP,"$19,999","76,723 mi.",Labrador Black Metallic,Black,Front-wheel Drive,Gasoline,Automatic,"2L I-4 DOHC, MIVEC variable valve control, engine with 148HP",JA4AP3AU6KU012615,2023-05-12 08:25:25.448811,Cars.com
2020 Volvo S60 T5 Momentum,"$27,329","35,717 mi.",Crystal White Pearl Metallic,Charcoal,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,7JR102FK5LG044243,2023-05-12 08:25:28.030570,Cars.com
2020 Mitsubishi Outlander Sport SE,"$18,839","55,546 mi.",Alloy Silver Metallic,Black,Four-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4AR3AU1LU018429,2023-05-12 08:25:30.884256,Cars.com
2022 Audi Q3 45 S line Premium Plus,"$41,312","9,832 mi.",Mythos Black Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1EECF30N1147943,2023-05-12 08:25:33.399505,Cars.com
2023 Jeep Wrangler 4-Door High Tide 4x4,"$56,020",14 mi.,Black Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"Pentastar 3.6L V-6 DOHC, variable valve control, engine with 285",1C4HJXDG2PW677204,2023-05-12 08:25:36.213591,Cars.com
2020 Volvo S90 T6 Inscription,"$47,995","16,689 mi.",Onyx Black Metallic,Amber,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,LVYA22ML8LP169704,2023-05-12 08:25:39.556077,Cars.com
2014 Volkswagen Jetta GLI Edition 30,"$19,950","37,539 mi.",Deep Black Pearl,Black,Front-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,3VW4S7AJXEM312548,2023-05-12 08:25:42.322741,Cars.com
2022 BMW 430 i xDrive,"$55,878","7,004 mi.",Black Sapphire Metallic,Tacora Red,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA43AT05NCH75555,2023-05-12 08:25:45.252584,Cars.com
2023 Chevrolet Colorado LT,"$38,645",10 mi.,Sterling Gray Metallic,Jet Black,Four-wheel Drive,Gasoline,–,2.7L I4 16V GDI DOHC Turbo,1GCGTCEC7P1130761,2023-05-12 08:25:47.195611,Cars.com
2015 Hyundai Sonata Hybrid Limited,"$15,950","98,591 mi.",Diamond White Pearl,Camel,Front-wheel Drive,Hybrid,6-Speed Automatic,2.4L I4 16V MPFI DOHC Hybrid,KMHEC4A46FA119742,2023-05-12 08:25:49.944851,Cars.com
2024 Chevrolet Trax 1RS,"$23,840",1 mi.,Metallic,Jet Black,FWD,Gasoline,6-Speed Automatic,1.2L Turbo,KL77LGE21RC007878,2023-05-12 08:25:52.093623,Cars.com
2023 Hyundai Santa Fe HEV Limited,"$43,425",9 mi.,Serenity White Pearl,Black,All-wheel Drive,Hybrid,6-Speed Automatic with SHIFTRONIC,1.6L I4 16V GDI DOHC Turbo Hybrid,5NMS5DA17PH007109,2023-05-12 08:25:54.865324,Cars.com
2022 Kia Telluride EX,"$43,000","8,487 mi.",Sangria Red,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP3DHC0NG311165,2023-05-12 08:25:58.050393,Cars.com
2015 Honda Civic Si,"$14,500","110,000 mi.",Crystal Black Pearl,Black/Red,Front-wheel Drive,Gasoline,Manual,"2.4L I-4 DOHC, variable valve control, engine with 205HP",2HGFB6E55FH701974,2023-05-12 08:26:00.107480,Cars.com
2023 Toyota RAV4 XLE,"$34,513",–,Blueprint,Ash,AWD,Gasoline,Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV7PW21G084,2023-05-12 08:26:03.546950,Cars.com
2019 Nissan Rogue Hybrid SL,"$25,255","86,888 mi.",Pearl White Tri-Coat,Charcoal,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5N1ET2MV8KC736759,2023-05-12 08:26:06.767441,Cars.com
2022 Ford Expedition XLT,"$59,995","15,991 mi.",Infinite Blue Metallic Tinted Clearcoat,Black Onyx,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJU1JT6NEA04048,2023-05-12 08:26:10.445233,Cars.com
2023 GMC Yukon XL Denali,"$89,600",7 mi.,Midnight Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,6.2L V8 16V GDI OHV,1GKS2JKL2PR366147,2023-05-12 08:26:13.059946,Cars.com
2023 GMC Canyon Elevation,"$49,460",1 mi.,Dynamic Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GTP6BEK9P1144041,2023-05-12 08:26:16.295488,Cars.com
2018 Jeep Wrangler JK Unlimited Sport,"$25,000","76,523 mi.",Gobi Clearcoat,Black,Four-wheel Drive,Gasoline,5-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4BJWDG1JL889228,2023-05-12 08:26:23.935707,Cars.com
2022 Toyota GR86 Premium,"$34,998","5,290 mi.",Silver,Black,Rear-wheel Drive,Gasoline,6-Speed M/T,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,JF1ZNBE10N9753803,2023-05-12 08:26:25.996627,Cars.com
2015 Hyundai Sonata Sport,"$16,895","103,694 mi.",Venetian Red,Beige,Front-wheel Drive,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5NPE34AF3FH042522,2023-05-12 08:26:28.893002,Cars.com
2023 Audi Q5 e 55 S line quattro Premium,"$65,770",8 mi.,Ultra Blue Metallic,Rock Gray,All-wheel Drive,Hybrid,Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid,WA1E2AFY1P2103889,2023-05-12 08:26:31.018877,Cars.com
2023 Audi Q5 e 55 S line quattro Premium,"$67,585",3 mi.,Florett Silver Metallic,Black,All-wheel Drive,Hybrid,Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid,WA1E2AFY7P2039051,2023-05-12 08:26:33.917022,Cars.com
2021 Mercedes-Benz AMG GT 53 Base,"$98,821","4,540 mi.",Polar White,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,W1K7X6BB3MA038436,2023-05-12 08:26:36.858728,Cars.com
2023 Jeep Wrangler 4-Door High Tide 4x4,"$56,020",13 mi.,Sting-Gray Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"Pentastar 3.6L V-6 DOHC, variable valve control, engine with 285",1C4HJXDG7PW677103,2023-05-12 08:26:39.503488,Cars.com
2019 Mercedes-Benz AMG GLE 63 S 4MATIC Coupe,"$75,793","26,920 mi.",Lunar Blue Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic,5.5L V8 32V GDI DOHC Twin Turbo,4JGED7FB2KA150065,2023-05-12 08:26:41.999548,Cars.com
2017 BMW X3 xDrive35i,"$26,990","59,783 mi.",Mineral White Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXWX7C50H0U40171,2023-05-12 08:26:45.427197,Cars.com
2021 Lexus RC 350 F Sport,"$47,990","12,361 mi.",Atomic Silver,–,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,JTHGZ5DC6M5010660,2023-05-12 08:26:48.068190,Cars.com
2021 Subaru Forester Limited,"$31,900","36,350 mi.",Crimson Red Pearl,Gray,All-wheel Drive,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAUC0MH408701,2023-05-12 08:26:49.853845,Cars.com
2023 Chevrolet Trailblazer LT,"$25,595",5 mi.,Blue Glow Metallic,Jet Black,Front-wheel Drive,Gasoline,Variable,Gas I3 1.2L/,KL79MPS22PB135513,2023-05-12 08:26:53.722391,Cars.com
2015 Chevrolet Tahoe LTZ,"$27,990","117,107 mi.",White Diamond Pearl,Cocoa/Dune,Four-wheel Drive,E85 Flex Fuel,Automatic,Gas/Ethanol V8 5.3L/,1GNSKCKC3FR128577,2023-05-12 08:26:57.136415,Cars.com
2021 Hyundai Kona SEL Plus,"$26,000","25,671 mi.",Lunar White,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V MPFI DOHC,KM8K6CAA8MU741104,2023-05-12 08:26:59.169910,Cars.com
2007 Cadillac Escalade ,"$9,995","166,665 mi.",Gold,Tan,All-wheel Drive,Gasoline,6-Speed Automatic,6.2L V8 16V MPFI OHV,1GYFK63877R123898,2023-05-12 08:27:01.707263,Cars.com
2023 Toyota Venza Limited,"$45,720",5 mi.,Titanium Glow,Boulder,AWD,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,JTEAAAAH9PJ131357,2023-05-12 08:27:04.212511,Cars.com
2020 Jaguar F-TYPE R,"$74,435","4,732 mi.",Fuji White,Ebony,All-wheel Drive,Gasoline,Automatic,V8,SAJD51EEXLCK67602,2023-05-12 08:27:06.554322,Cars.com
2023 Honda CR-V EX-L,"$35,195",–,Meteorite Gray Metallic,Gray,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS3H7XPE007963,2023-05-12 08:27:08.425084,Cars.com
2015 Mitsubishi Lancer Evolution GSR,"$38,364","35,404 mi.",Evolution,–,All-wheel Drive,Gasoline,5-Speed Manual,2.0L I4 16V MPFI DOHC Turbo,JA32W8FV0FU022024,2023-05-12 08:27:11.583994,Cars.com
2023 GMC Terrain Denali,"$43,765",6 mi.,Ebony Twilight Metallic,Jet Black,All-wheel Drive,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,3GKALXEG4PL223640,2023-05-12 08:27:14.679082,Cars.com
2023 Honda Pilot EX-L 8-Passenger,"$45,395",10 mi.,Obsidian Blue,Gray,AWD,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H45PB028013,2023-05-12 08:27:22.926196,Cars.com
2018 BMW 430 i xDrive,"$31,000","30,576 mi.",Mineral Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4W5C52JAE43170,2023-05-12 08:27:25.842842,Cars.com
2022 Ford Mustang GT Premium,"$53,975",5 mi.,Oxford White,Ebony,Rear-wheel Drive,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FATP8FF1N5147642,2023-05-12 08:27:27.682358,Cars.com
2018 Porsche Macan S,"$31,510","124,739 mi.",Night Blue Metallic,Espresso,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,3.0L V6 24V GDI DOHC Twin Turbo,WP1AB2A59JLB35156,2023-05-12 08:27:29.821052,Cars.com
2020 Volvo XC90 T6 Inscription 6 Passenger,"$51,395","28,138 mi.",Gray Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A221L1L1568417,2023-05-12 08:27:31.748809,Cars.com
2024 BMW M440 i xDrive,"$70,295",10 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,I6,WBA13AW04RFP95828,2023-05-12 08:27:34.481039,Cars.com
2023 Cadillac LYRIQ RWD Luxury,"$63,590",5 mi.,Stellar Black Metallic,Noir,Rear-wheel Drive,Electric,Automatic,Electric,1GYKPMRK0PZ003240,2023-05-12 08:27:37.020984,Cars.com
2019 Lexus NX 300 F Sport,"$32,833","27,747 mi.",Caviar,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJYARBZ8K2117975,2023-05-12 08:27:39.762666,Cars.com
2023 Hyundai Elantra Limited,"$28,070",12 mi.,Metal,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,KMHLP4AG2PU506701,2023-05-12 08:27:42.417986,Cars.com
2022 Ford F-150 Tremor,"$67,465",32 mi.,Agate Black Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E87NFC09264,2023-05-12 08:27:45.375228,Cars.com
2023 Chevrolet Silverado 1500 ZR2,"$70,885",0 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,3GCUDHEL5PG226581,2023-05-12 08:27:49.119362,Cars.com
2023 Toyota 4Runner TRD Pro,"$56,786",–,Midnight Black Metallic,Black / Graphite,4WD,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTELU5JR3P6148836,2023-05-12 08:27:51.042986,Cars.com
2019 BMW 430 i xDrive,"$32,523","32,969 mi.",Jet Black,Cashmere Beige,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4W5C56KAE49331,2023-05-12 08:27:53.298159,Cars.com
2023 Honda Pilot Elite,"$53,375",–,Obsidian Blue Pearl,Gray,AWD,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H84PB029818,2023-05-12 08:27:55.439676,Cars.com
2022 Buick Envision Essence,"$41,729","10,589 mi.",Summit White,Ebony,All-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,LRBFZPR4XND069758,2023-05-12 08:27:57.696917,Cars.com
2023 Toyota Camry Hybrid XLE,"$35,066",5 mi.,Predawn Gray Mica,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,4T1F31AK7PU614288,2023-05-12 08:28:00.481830,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,"$46,387","12,515 mi.",Tourmaline Blue Metallic,Cinnamon Brown / Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC,1V2FE2CA8NC213245,2023-05-12 08:28:03.021899,Cars.com
2020 INFINITI QX60 Luxe,"$40,998","24,510 mi.",Black Obsidian,Wheat,All-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DL0MM6LC513046,2023-05-12 08:28:06.488749,Cars.com
2023 Alfa Romeo Giulia Base,"$42,180","2,640 mi.",Anodized Blue Metallic,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFAMANXP7666461,2023-05-12 08:28:10.168191,Cars.com
2023 Honda Pilot TrailSport,"$51,845",–,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H67PB012512,2023-05-12 08:28:13.127118,Cars.com
2019 Chevrolet Cruze LT,"$18,790","47,661 mi.",Summit White / White,Jet Black,Front-wheel Drive,Gasoline,6-Speed Automatic,1.4L I4 16V GDI DOHC Turbo,1G1BE5SM9K7115240,2023-05-12 08:28:20.148585,Cars.com
2022 Kia Telluride EX,"$44,800","6,809 mi.",Ebony Black,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP3DHC1NG253258,2023-05-12 08:28:22.837941,Cars.com
2023 Honda Accord Hybrid Sport-L,"$34,875",–,Still Night Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F74PA024734,2023-05-12 08:28:25.164450,Cars.com
2023 Mazda MX-5 Miata RF Club,"$40,710",3 mi.,Soul Red Crystal Metallic,Black,Rear-wheel Drive,Gasoline,Manual,2.0L I4 16V GDI DOHC,JM1NDAL73P0554359,2023-05-12 08:28:28.700450,Cars.com
2023 Ford Bronco Big Bend,"$37,630",–,Carbonized Gray Metallic,–,Four-wheel Drive,Gasoline,7-Speed Manual,2.3L I4 16V GDI DOHC Turbo,1FMDE5AH0PLB27601,2023-05-12 08:28:30.968159,Cars.com
2023 Ford F-150 XL,"$44,675",5 mi.,Blue Metallic,Medium Dark Slate,Four-wheel Drive,Gasoline,Automatic,5.0L V8 32V PDI DOHC,1FTMF1E53PKD75728,2023-05-12 08:28:33.511419,Cars.com
2022 Mercedes-Benz GLC 300 Base 4MATIC,"$50,910",5 mi.,Polar White,–,All-wheel Drive,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,W1N0G8EB3NV395248,2023-05-12 08:28:35.407577,Cars.com
2021 Mercedes-Benz GLE 450 AWD 4MATIC,"$64,755","25,780 mi.",Obsidian Black Metallic,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,4JGFB5KB7MA530008,2023-05-12 08:28:38.046131,Cars.com
2017 Volkswagen Tiguan Limited 2.0T,"$17,950","49,134 mi.",Deep Black Pearl Effect,Black,Front-wheel Drive,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WVGAV7AX0HK054033,2023-05-12 08:28:40.931437,Cars.com
2021 Audi Q5 45 Premium,"$42,247","15,770 mi.",Brilliant Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1AAAFY8M2009666,2023-05-12 08:28:44.242730,Cars.com
2020 Lexus GX 460 Base,"$52,195","38,745 mi.",Black Onyx,Sepia,Four-wheel Drive,Gasoline,6-Speed Automatic,4.6L V8 32V MPFI DOHC,JTJAM7BX0L5247339,2023-05-12 08:28:48.013807,Cars.com
2023 Cadillac Escalade ESV Luxury,"$90,000",5 mi.,Crystal White Tricoat,Jet Black,Four-wheel Drive,Gasoline,Automatic,Gas V8 6.2L/375,1GYS4JKL2PR356587,2023-05-12 08:28:50.063280,Cars.com
2023 Chevrolet Equinox LS,"$24,724",3 mi.,Summit White / White,Medium Ash Gray,Front-wheel Drive,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXHEG2PL167193,2023-05-12 08:28:53.388408,Cars.com
2022 Subaru Forester Wilderness,"$41,978","4,992 mi.",Crystal White Pearl,Gray,All-wheel Drive,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAMC6NH516595,2023-05-12 08:28:55.321849,Cars.com
2007 Honda Civic EX,"$6,995","146,123 mi.",Atomic Blue Metallic,Silver,Front-wheel Drive,Gasoline,5-Speed Manual,1.8L I4 16V MPFI SOHC,1HGFA15897L087595,2023-05-12 08:28:58.242235,Cars.com
2023 Ford F-250 XL,"$64,980",7 mi.,Agate Black Metallic,Medium Dark Slate,4WD,Gasoline,10-Speed Automatic,6.8L V8,1FT8W2BA8PED03902,2023-05-12 08:29:02.143742,Cars.com
