Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2022 Dodge Challenger GT,"$32,765","4,648 mi.",Frostbite,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CDZJG4NH168216,2023-05-13 08:20:51.214272,Cars.com
2019 Alfa Romeo Giulia Ti,"$29,994","24,414 mi.",Monza Red Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFANBNXK7621520,2023-05-13 08:20:56.856233,Cars.com
2022 Ford F-150 Lightning LARIAT,"$72,950",124 mi.,Antimatter Blue Metallic,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,1FTVW1EL7NWG15484,2023-05-13 08:20:59.548174,Cars.com
2018 BMW 430 i xDrive,"$31,000","30,576 mi.",Mineral Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4W5C52JAE43170,2023-05-13 08:21:01.643867,Cars.com
2023 Mazda CX-50 2.5 Turbo,"$38,995",3 mi.,Wind Chill Pearl,Terracotta,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,7MMVABXY2PN141045,2023-05-13 08:21:05.096249,Cars.com
2012 Ferrari California Base,"$104,995","46,204 mi.",–,–,Rear-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,4.3L V8 32V GDI DOHC,ZFF65LJA5C0189044,2023-05-13 08:21:08.629757,Cars.com
2023 Kia K5 GT-Line,"$30,700",16 mi.,Glacial White Pearl,Black,Front-wheel Drive,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,5XXG64J23PG222898,2023-05-13 08:21:10.654376,Cars.com
2023 Kia Sorento SX,"$45,485",3 mi.,Wolf Gray,Black,All-wheel Drive,Gasoline,Automatic,"2.5L I-4 port/direct injection, DOHC, variable valve control, in",5XYRKDLF1PG203573,2023-05-13 08:21:13.620488,Cars.com
2014 GMC Yukon Denali,"$29,950","66,016 mi.",Onyx Black,Ebony,All-wheel Drive,E85 Flex Fuel,6-Speed Automatic,6.2L V8 16V MPFI OHV Flexible Fuel,1GKS2EEF5ER248202,2023-05-13 08:21:16.767129,Cars.com
2024 BMW X7 xDrive40i,"$94,445",14 mi.,Black Sapphire Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EM04R9S21602,2023-05-13 08:21:18.469693,Cars.com
2023 BMW X3 xDrive30i,"$53,495",7 mi.,Mineral White Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBX57DP00PN212945,2023-05-13 08:21:20.706946,Cars.com
2023 Volvo XC90 B5 Plus,"$60,000","1,022 mi.",Platinum Grey Metallic,Charcoal,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12PN9P1945957,2023-05-13 08:21:23.019912,Cars.com
2023 Subaru Outback Premium,"$35,911",6 mi.,Magnetite Gray Metallic,Black,All-wheel Drive,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTAFC2P3222681,2023-05-13 08:21:25.419788,Cars.com
2023 Genesis GV70 2.5T,"$58,395",12 mi.,Vik Black,Blue,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUMADTB8PU117733,2023-05-13 08:21:28.436414,Cars.com
2022 Hyundai Tucson Hybrid SEL Convenience,"$33,950","15,718 mi.",Quartz White,Gray,All-wheel Drive,Hybrid,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid,KM8JFCA18NU033321,2023-05-13 08:21:32.174363,Cars.com
2019 Mercedes-Benz A-Class A 220 4MATIC,"$30,000","53,636 mi.",Mountain Gray Metallic,Macchiato Beige,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WDD3G4FBXKW006550,2023-05-13 08:21:35.705537,Cars.com
2022 GMC Terrain SLE,"$28,159","25,406 mi.",Cayenne Red Tintcoat,Jet Black,All-wheel Drive,Gasoline,9-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GKALTEV6NL142255,2023-05-13 08:21:38.658394,Cars.com
2022 Kia EV6 Wind,"$45,314","3,652 mi.",Runway Red,Black,All-wheel Drive,Electric,1-Speed Automatic,Electric,KNDC3DLC7N5039213,2023-05-13 08:21:40.505002,Cars.com
2023 Nissan Kicks SR,"$25,535",5 mi.,2 Tone Blue / Black,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,1.6L I4 16V MPFI DOHC,3N1CP5DV3PL528272,2023-05-13 08:21:43.140633,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SEL R-Line,"$43,577","23,617 mi.",Pyrite Silver Metallic,Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC,1V2SE2CA1NC217944,2023-05-13 08:21:46.395590,Cars.com
2023 Hyundai Palisade Limited,"$51,110",10 mi.,Abyss Black Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC,KM8R5DGE2PU592081,2023-05-13 08:21:49.786252,Cars.com
2021 Jeep Grand Cherokee Limited,"$40,995","14,793 mi.",Velvet Red Pearlcoat,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG5MC810715,2023-05-13 08:21:58.402273,Cars.com
2022 Genesis GV80 2.5T,"$60,997","11,962 mi.",Himalayan Gray,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUHBDSBXNU095702,2023-05-13 08:22:01.390036,Cars.com
2022 Chevrolet Suburban Z71,"$65,700","37,545 mi.",Satin Steel Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GNSKDKD4NR233478,2023-05-13 08:22:03.509146,Cars.com
2016 Mercedes-Benz S-Class S 550,"$43,000","54,875 mi.",Palladium Silver Metallic,Black,Rear-wheel Drive,Gasoline,7-Speed Automatic,4.7L V8 32V GDI DOHC Twin Turbo,WDDUG8CB4GA243863,2023-05-13 08:22:06.638743,Cars.com
2023 GMC Canyon 4WD AT4,"$50,075",3 mi.,Summit White,Jet Black/Timber,Four-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.7L/,1GTP6DEK0P1140410,2023-05-13 08:22:09.415614,Cars.com
2023 Audi A3 Premium Plus,"$44,740",3 mi.,Glacier White Metallic,Black,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WAUHUDGY5PA081928,2023-05-13 08:22:11.795437,Cars.com
2023 BMW X6 M50i,"$95,695",2 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5UXCY8C00P9R98736,2023-05-13 08:22:15.428503,Cars.com
2020 Audi Q5 e 55 Premium,"$43,988","22,557 mi.",Daytona Gray Pearl Effect,Black,All-wheel Drive,Hybrid,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Hybrid,WA1E2AFY5L2049619,2023-05-13 08:22:17.881461,Cars.com
2023 Mercedes-Benz GLA 250 Base 4MATIC,"$47,440",12 mi.,Denim Blue,–,All-wheel Drive,Gasoline,8-Speed,2.0L I4 16V GDI DOHC Turbo,W1N4N4HB3PJ502224,2023-05-13 08:22:20.892952,Cars.com
2024 BMW X6 xDrive40i,"$85,125",22 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L DOHC 24V,5UX33EX02R9S29732,2023-05-13 08:22:23.949206,Cars.com
2023 Ford F-150 Lariat,"$68,355",2 mi.,Blue Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTFW1E84PKD37069,2023-05-13 08:22:27.626704,Cars.com
2023 Subaru Outback Wilderness,"$42,335",6 mi.,Ice Silver Metallic,Gray,All-wheel Drive,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4BTGUD5P3223371,2023-05-13 08:22:29.967290,Cars.com
2021 Jeep Wrangler Unlimited 4xe Rubicon,"$53,819",744 mi.,Bright White Clearcoat,Black,Four-wheel Drive,Hybrid,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid,1C4JJXR63MW855957,2023-05-13 08:22:32.233729,Cars.com
2023 Hyundai Kona Limited,"$31,995",12 mi.,Gray,Black,All-wheel Drive,Gasoline,Automatic,1.6L I4 16V GDI DOHC Turbo,KM8K5CA33PU025395,2023-05-13 08:22:34.080417,Cars.com
2015 Toyota Prius v Three,"$16,988","89,000 mi.",Magnetic Gray Metallic,Ash,Front-wheel Drive,Gasoline,Variable,"1.8L I-4 DOHC, VVT-i variable valve control, engine with 98HP",JTDZN3EU1FJ031623,2023-05-13 08:22:35.863710,Cars.com
2022 Hyundai Santa Fe Plug-In Hybrid SEL Convenience,"$35,997","35,071 mi.",Shimmering Silver,Black,All-wheel Drive,Hybrid,6-Speed Automatic with SHIFTRONIC,1.6L I4 16V GDI DOHC Turbo Hybrid,KM8S6DA26NU024698,2023-05-13 08:22:39.616855,Cars.com
2023 Nissan Kicks SV,"$24,525",10 mi.,Aspen White / Super Black,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,1.6L I4 16V MPFI DOHC,3N1CP5CV7PL513436,2023-05-13 08:22:42.362804,Cars.com
2023 Toyota Sequoia TRD Pro,"$80,934",–,White,Black,4WD,Hybrid,Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,7SVAAABA3PX13A749,2023-05-13 08:22:44.540438,Cars.com
2023 Volkswagen Golf GTI 2.0T 40th Anniversary Edition,"$35,966",8 mi.,Tornado Red w/ Black Roof,Titan Black,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L,WVW8A7CD1PW156143,2023-05-13 08:22:48.103212,Cars.com
2023 Nissan Titan XD Platinum Reserve,"$67,494",89 mi.,Cardinal Red Metallic,Beige,Four-wheel Drive,Gasoline,Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB7PN100381,2023-05-13 08:22:50.373680,Cars.com
2019 Alfa Romeo Giulia Ti,"$32,000","20,466 mi.",Montecarlo Blue Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFANBN4K7601151,2023-05-13 08:22:59.138347,Cars.com
2020 Audi Q5 e 55 Premium,"$37,888","48,842 mi.",Ibis White,Black,All-wheel Drive,Hybrid,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Hybrid,WA1G2AFY7L2072795,2023-05-13 08:23:02.627465,Cars.com
2022 Maserati Quattroporte Modena Q4,"$106,500",28 mi.,Bianco,Red,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,ZAM56YRM7N1387278,2023-05-13 08:23:04.387592,Cars.com
2018 RAM 1500 Express,"$28,397","54,036 mi.",White,Black,4WD,Flexible Fuel,8-Speed Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,1C6RR7FG2JS260732,2023-05-13 08:23:07.061946,Cars.com
2023 Kia Sorento EX,"$40,665",3 mi.,Platinum Graphite,Gray,All-wheel Drive,Gasoline,Automatic,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",KNDRHDLG7P5181210,2023-05-13 08:23:09.969424,Cars.com
2015 Chevrolet Tahoe LT,"$25,599","106,548 mi.",Black,Jet Black,Four-wheel Drive,Gasoline,Automatic,"EcoTec3 5.3L V-8 gasoline direct injection, variable valve contr",1GNSKBKCXFR256244,2023-05-13 08:23:13.022671,Cars.com
2024 BMW X6 xDrive40i,"$87,190",5 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L DOHC 24V,5UX33EX02R9S43405,2023-05-13 08:23:16.234083,Cars.com
2022 Mercedes-Benz EQS 450+ Base,"$75,103","4,284 mi.",Diamond White,Macchiato Beige,Rear-wheel Drive,Electric,1-Speed Automatic,Electric,W1KCG2DB4NA016547,2023-05-13 08:23:17.973489,Cars.com
2024 BMW X7 xDrive40i,"$90,195",10 mi.,Mineral White Metallic,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V DOHC,5UX23EM0XR9S16811,2023-05-13 08:23:20.017460,Cars.com
2023 Volvo V60 Cross Country B5 Plus,"$54,530",9 mi.,Onyx Black Metallic,Maroon,All-wheel Drive,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,YV4L12WZ1P2108330,2023-05-13 08:23:22.778449,Cars.com
2023 MINI Convertible Cooper S,"$42,625",4 mi.,Midnight Black,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMW43DL09P3R27984,2023-05-13 08:23:25.709574,Cars.com
2024 Chevrolet Trax LT,"$24,680",10 mi.,Mosaic Black Metallic,Jet Black,Front-wheel Drive,Gasoline,–,3 Cylinder,KL77LHE28RC008144,2023-05-13 08:23:27.676915,Cars.com
2023 Chevrolet Silverado 1500 LT,"$54,015",2 mi.,Dark Ash Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,"2.7L I-4 gasoline direct injection, DOHC, variable valve control",1GCRDDEK5PZ268626,2023-05-13 08:23:30.522541,Cars.com
2023 Chevrolet Silverado 3500 LTZ,"$77,165",9 mi.,Silver Ice Metallic,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",2GC4YUEY7P1717008,2023-05-13 08:23:33.579397,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$38,997","10,169 mi.",Pyrite Silver Metallic,Titan Black,Front-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC,1V2WE2CA4NC220564,2023-05-13 08:23:35.853882,Cars.com
2023 Kia Stinger GT2,"$54,730",10 mi.,Ceramic Silver,Red,All-wheel Drive,Gasoline,8-Speed Automatic,3.3L V6 24V GDI DOHC Twin Turbo,KNAE55LC8P6135662,2023-05-13 08:23:39.022038,Cars.com
2015 RAM 1500 Longhorn,"$33,995","47,432 mi.",Brilliant Black Crystal Pearl,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6RR7PT1FS780746,2023-05-13 08:23:42.126304,Cars.com
2022 Lincoln Navigator L Black Label,"$119,600",17 mi.,Chroma Crystal Blue Metallic,Alpine,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ3TT5NEL13914,2023-05-13 08:23:44.216465,Cars.com
2023 Lincoln Navigator Black Label,"$111,555",14 mi.,Infinite Black Metallic,Black,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ2TG6PEL07538,2023-05-13 08:23:46.019623,Cars.com
2023 GMC Yukon XL Denali,"$89,600",7 mi.,Midnight Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,6.2L V8 16V GDI OHV,1GKS2JKL2PR366147,2023-05-13 08:23:48.704115,Cars.com
2023 Nissan ARIYA ENGAGE,"$45,480",0 mi.,Everest White Pearl Tricoat/Black Diamond Pearl,Charcoal,Front-wheel Drive,Electric,CVT,10-Cylinder Electric ZEV 214hp,JN1AF0BAXPM408021,2023-05-13 08:23:57.457452,Cars.com
2023 Dodge Challenger SXT,"$32,493",12 mi.,Triple Nickel Clearcoat,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CDZGG8PH544698,2023-05-13 08:23:59.648969,Cars.com
2023 Nissan Leaf S,"$28,988",8 mi.,Glacier White,Black,FWD,Electric,Automatic,Electric,1N4AZ1BV5PC561320,2023-05-13 08:24:01.684281,Cars.com
2023 Ford Mustang Mach-E Premium,"$58,975",5 mi.,Space White Metallic,Light Space Gray,All-wheel Drive,Electric,Automatic,Electric,3FMTK3SS0PMA18928,2023-05-13 08:24:04.406753,Cars.com
2017 Lexus RX 350 Base,"$33,887","68,371 mi.",Eminent White Pearl,Black,Front-wheel Drive,Gasoline,Automatic,"3.5L V-6 DOHC, VVT-iW variable valve control, engine with 295HP",2T2ZZMCA1HC091088,2023-05-13 08:24:07.893460,Cars.com
2023 Kia Carnival SX,"$43,390",3 mi.,Panthera Metal,Gray,Front-wheel Drive,Gasoline,Automatic,"3.5L V-6 port/direct injection, DOHC, CVVT variable valve contro",KNDNE5H35P6288639,2023-05-13 08:24:10.846380,Cars.com
2021 Mercedes-Benz CLA 250 Base 4MATIC,"$38,889","23,812 mi.",Midnight Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB0MN149510,2023-05-13 08:24:13.726023,Cars.com
2023 Jeep Cherokee Trailhawk,"$39,785",7 mi.,Granite Crystal Metallic Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"MultiAir2 Tigershark 2.4L I-4 variable valve control, engine wit",1C4PJMMB7PD108438,2023-05-13 08:24:16.930008,Cars.com
2021 Audi RS Q8 4.0T quattro,"$123,874","8,142 mi.",Daytona Gray Pearl Effect,Cognac,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WU1ARBF14MD019948,2023-05-13 08:24:19.581779,Cars.com
2019 Mercedes-Benz AMG GLE 63 S 4MATIC Coupe,"$75,793","26,920 mi.",Lunar Blue Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic,5.5L V8 32V GDI DOHC Twin Turbo,4JGED7FB2KA150065,2023-05-13 08:24:22.532081,Cars.com
2023 Chevrolet Silverado 1500 LT,"$57,700",12 mi.,Northsky Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,2GCUDDED0P1123868,2023-05-13 08:24:25.866411,Cars.com
2023 Genesis GV70 2.5T,"$54,180",12 mi.,Red,Obsidian Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUMADTB4PU119060,2023-05-13 08:24:29.084563,Cars.com
2021 Lincoln Navigator L Reserve,"$68,913","62,075 mi.",Black,–,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ3LTXMEL06939,2023-05-13 08:24:30.997678,Cars.com
2022 Chevrolet Silverado 3500 WT,"$57,718",520 mi.,Summit White,Jet Black,Rear-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GB4WREY2NF344442,2023-05-13 08:24:33.350961,Cars.com
2018 BMW 750 i xDrive,"$43,000","54,277 mi.",Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA7F2C59JG424976,2023-05-13 08:24:36.491288,Cars.com
2022 Ford Expedition XLT,"$64,102","4,788 mi.",Agate Black Metallic,Black Onyx,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJU1JT2NEA63839,2023-05-13 08:24:40.110779,Cars.com
2023 Genesis GV70 2.5T,"$57,820",10 mi.,Alta White,Blue,All-wheel Drive,Gasoline,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,KMUMADTB7PU123765,2023-05-13 08:24:43.531454,Cars.com
2022 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,"$46,387","12,515 mi.",Tourmaline Blue Metallic,Cinnamon Brown / Titan Black,All-wheel Drive,Gasoline,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC,1V2FE2CA8NC213245,2023-05-13 08:24:46.211397,Cars.com
2023 Nissan Kicks SV,"$24,090",5 mi.,Super Black,Charcoal,Front-wheel Drive,Gasoline,Automatic Xtronic CVT,1.6L I4 16V MPFI DOHC,3N1CP5CV5PL538173,2023-05-13 08:24:49.540869,Cars.com
2023 Dodge Charger Scat Pack,"$54,385",1 mi.,B5 Blue Pearlcoat,Black,Rear-wheel Drive,Gasoline,Automatic,6.4L V8 16V MPFI OHV,2C3CDXGJ8PH583534,2023-05-13 08:24:52.926432,Cars.com
2023 Nissan Sentra SV,"$23,190",–,Aspen White Tricoat,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,4 Cylinder,3N1AB8CV4PY276494,2023-05-13 08:24:58.615563,Cars.com
2019 Nissan Maxima 3.5 SL,"$24,995","63,552 mi.",Black,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,1N4AA6AVXKC383175,2023-05-13 08:25:01.897323,Cars.com
2022 Chevrolet Suburban Z71,"$66,600","27,053 mi.",Satin Steel Metallic,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GNSKDKD0NR246759,2023-05-13 08:25:05.456793,Cars.com
2023 Nissan Frontier S,"$34,008",12 mi.,Black,Charcoal,Four-wheel Drive,Gasoline,Automatic,3.8L V6 24V GDI DOHC,1N6ED1CM7PN638805,2023-05-13 08:25:09.037749,Cars.com
2023 BMW X7 xDrive40i,"$85,990","14,058 mi.",Mineral White Metallic,Black,All-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,5UX23EM08P9N48176,2023-05-13 08:25:11.892216,Cars.com
2023 Mazda CX-50 2.5 S Preferred Plus Package,"$34,570",5 mi.,Polymetal Gray Metallic,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V GDI DOHC,7MMVABCM6PN140922,2023-05-13 08:25:14.193311,Cars.com
2023 Ford F-250 XL,"$63,570",–,Race Red,–,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN0PEC05157,2023-05-13 08:25:17.135250,Cars.com
2021 Audi Q3 45 S line Premium,"$36,773","17,902 mi.",Chronos Gray Metallic,Okapi Brown,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1DECF39M1021512,2023-05-13 08:25:20.732198,Cars.com
2019 Volvo XC90 T6 Momentum,"$35,995","44,593 mi.",Crystal White Pearl Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PK3K1421884,2023-05-13 08:25:22.552651,Cars.com
2019 BMW X7 xDrive40i,"$57,974","39,825 mi.",Arctic Gray Metallic,Ivory White,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C50KL086022,2023-05-13 08:25:25.390806,Cars.com
2017 Mercedes-Benz G-Class G 550,"$83,834","52,439 mi.",Black,–,All-wheel Drive,Gasoline,7-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WDCYC3KF5HX265507,2023-05-13 08:25:27.564380,Cars.com
2023 Genesis GV70 2.5T,"$54,575",14 mi.,Red,Obsidian Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC Turbo,KMUMADTB2PU116271,2023-05-13 08:25:30.142943,Cars.com
2018 Volvo V90 Cross Country T6,"$32,112","49,357 mi.",Ice White,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22NL1J1013491,2023-05-13 08:25:33.616710,Cars.com
2023 Chevrolet Traverse LS,"$34,665",5 mi.,Summit White,Jet Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GNERFKW8PJ234009,2023-05-13 08:25:35.406359,Cars.com
2011 Dodge Nitro Heat,"$8,995","121,418 mi.",Blackberry Pearlcoat,Black,Four-wheel Drive,Gasoline,Automatic,4.0L V6 24V MPFI SOHC,1D4PU4GX4BW537857,2023-05-13 08:25:38.842369,Cars.com
2022 Ford Bronco Big Bend,"$53,676","1,404 mi.",Chili Pepper Red,Black Onyx,Four-wheel Drive,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMDE5BHXNLA98703,2023-05-13 08:25:41.346060,Cars.com
2020 Lexus RX 350 350,"$46,161","29,763 mi.",Atomic Silver,Birch,Front-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2AZMAA5LC175858,2023-05-13 08:25:44.799050,Cars.com
2022 Nissan Maxima SV,"$31,251","27,054 mi.",Gun Metallic,Charcoal,Front-wheel Drive,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,1N4AA6CV2NC505593,2023-05-13 08:25:47.775577,Cars.com
2022 Kia EV6 Light,"$36,497","6,206 mi.",Glacier,Black,Rear-wheel Drive,Electric,1-Speed Automatic,Electric,KNDC34LB9N5045103,2023-05-13 08:25:51.493616,Cars.com
2023 Chevrolet Malibu LT,"$28,385",–,Mineral Gray Metallic,Jet Black,Front-wheel Drive,Gasoline,OTHER,1.5L I4 16V GDI DOHC Turbo,1G1ZD5ST0PF112975,2023-05-13 08:25:55.143881,Cars.com
2021 Acura ILX Premium Package,"$27,500","33,621 mi.",Majestic Black Pearl,Espresso,Front-wheel Drive,Gasoline,8-Speed Automatic with Auto-Shift,2.4L I4 16V GDI DOHC,19UDE2F72MA005737,2023-05-13 08:26:02.172780,Cars.com
2022 Volkswagen Jetta GLI 2.0T Autobahn,"$33,790","4,136 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,3VW1T7BU7NM028660,2023-05-13 08:26:04.283744,Cars.com
2023 Nissan ARIYA ENGAGE,"$44,785",0 mi.,Gun Metallic,Charcoal,Front-wheel Drive,Electric,CVT,10-Cylinder Electric ZEV 214hp,JN1AF0BA7PM408204,2023-05-13 08:26:07.167606,Cars.com
2015 BMW 335 i xDrive,"$18,599","98,500 mi.",Imperial Blue Metallic,Oyster,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,WBA3B9C51FF589162,2023-05-13 08:26:09.797057,Cars.com
2021 Genesis GV80 2.5T,"$54,199","19,049 mi.",Vik Black,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC Turbo,KMUHBDSB9MU039233,2023-05-13 08:26:12.003370,Cars.com
2023 GMC Canyon 4WD Elevation,"$44,320",3 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,Automatic,Turbocharged Gas I4 2.7L/,1GTP6BEK6P1143218,2023-05-13 08:26:14.201836,Cars.com
2023 Buick Enclave FWD Essence,"$43,535",5 mi.,Ebony Twilight Metallic,Dark Galvanized w/Ebony Accents,Front-wheel Drive,Gasoline,Automatic,"3.6L V-6 gasoline direct injection, DOHC, VVT variable valve con",5GAERBKW1PJ173881,2023-05-13 08:26:17.215835,Cars.com
2023 Nissan Titan XD PRO-4X,"$68,395",–,White,Black,4WD,Gasoline,9-Speed Automatic,5.6L V8 32V GDI DOHC,1N6AA1FB5PN114330,2023-05-13 08:26:20.597419,Cars.com
2023 Jeep Wrangler 4-Door High Tide 4x4,"$56,020",13 mi.,Sting-Gray Clearcoat,Black,Four-wheel Drive,Gasoline,Automatic,"Pentastar 3.6L V-6 DOHC, variable valve control, engine with 285",1C4HJXDG7PW677103,2023-05-13 08:26:23.082116,Cars.com
2019 Volvo S60 T6 Inscription,"$33,995","10,532 mi.",Pine Green,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,7JRA22TL6KG015002,2023-05-13 08:26:25.711682,Cars.com
