Car Name,Car Price,Car Mileage,Exterior Color,Interior Color,Drivetrain,Fuel Type,Transmission,Engine,VIN,TimeStamp,Source
2022 Hyundai Kona Limited,"$26,460","18,415 mi.",Cyber Silver,–,Front-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Turbo,KM8K53A38NU805602,2023-05-14 08:26:14.524312,Cars.com
2017 INFINITI Q50 3.0T Premium,"$21,929","82,661 mi.",White,Wheat,Rear-wheel Drive,Gasoline,7-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,JN1EV7AP8HM731195,2023-05-14 08:26:16.781697,Cars.com
2023 RAM 1500 Classic Tradesman,"$41,140",206 mi.,Billet Silver Metallic Clearcoat,Diesel Gray / Black,Four-wheel Drive,Gasoline,Automatic,3.6L V6 24V MPFI DOHC,3C6RR7KG0PG531597,2023-05-14 08:26:20.215877,Cars.com
2023 Ford F-150 XLT,"$63,230",–,Oxford White,Medium Dark Slate,Four-wheel Drive,Hybrid,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,1FTFW1ED1PFB27440,2023-05-14 08:26:31.409844,Cars.com
2023 Honda Ridgeline RTL-E,"$47,660",10 mi.,Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F71PB024524,2023-05-14 08:26:34.484550,Cars.com
2019 Alfa Romeo Giulia Ti,"$32,000","20,466 mi.",Montecarlo Blue Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFANBN4K7601151,2023-05-14 08:26:36.380805,Cars.com
2022 Lincoln Navigator Reserve,"$96,390",5 mi.,Infinite Black Metallic,Black Onyx,Four-wheel Drive,Gasoline,Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ2LT4NEL17835,2023-05-14 08:26:38.484524,Cars.com
2023 Honda Ridgeline Sport,"$40,885",10 mi.,Gray,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F19PB034245,2023-05-14 08:26:40.463754,Cars.com
2023 Kia Forte GT-Line,"$26,240",10 mi.,Aurora Blue,Black,FWD,Gasoline,IVT,2.0L I4 16V MPFI DOHC,3KPF54AD0PE623155,2023-05-14 08:26:43.899785,Cars.com
2022 RAM ProMaster 1500 Base,"$102,495","2,846 mi.",Gray,Beige,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,3C6LRVBG0NE132112,2023-05-14 08:26:46.662946,Cars.com
2021 Kia K5 LXS,"$25,990","38,695 mi.",Everlasting Silver,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,5XXG14J23MG019908,2023-05-14 08:26:48.305424,Cars.com
2020 BMW 430 i xDrive,"$43,990","35,087 mi.",Mediterranean Blue Metallic,Ivory White,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4Z3C06L5P37552,2023-05-14 08:26:51.314152,Cars.com
2023 Hyundai Kona SEL,"$28,780",9 mi.,Lunar White,Gray,All-wheel Drive,Gasoline,IVT,2.0L I4 16V MPFI DOHC,KM8K3CAB0PU975310,2023-05-14 08:26:53.354427,Cars.com
2023 Ford Expedition Platinum,"$88,350",11 mi.,Agate Black Metallic,Black Onyx,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJU1M85PEA34314,2023-05-14 08:26:56.442845,Cars.com
2016 Ford Shelby GT350 Base,"$50,000","29,580 mi.",Gray,Ebony,Rear-wheel Drive,Gasoline,6-Speed Manual,5.2L V8 32V MPFI DOHC,1FA6P8JZ1G5523466,2023-05-14 08:26:58.637100,Cars.com
2015 Lexus RX 350 Base,"$23,155","82,248 mi.",White,–,Front-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,2T2ZK1BA9FC181414,2023-05-14 08:27:01.678834,Cars.com
2022 Honda Civic Si Base,"$34,107","12,139 mi.",Crystal Black Pearl,Black / Red,Front-wheel Drive,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E56NH475341,2023-05-14 08:27:03.665664,Cars.com
2023 Hyundai Santa Cruz 2.5T SEL Premium,"$38,095",10 mi.,Blue Stone,Black,All-wheel Drive,Gasoline,SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo,5NTJDDAF6PH066215,2023-05-14 08:27:06.878057,Cars.com
2023 Alfa Romeo Giulia Base,"$40,204","3,103 mi.",Alfa White,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFAMANXP7666492,2023-05-14 08:27:08.809866,Cars.com
2023 Toyota Highlander Hybrid Limited,"$52,153",–,Midnight Black Metallic,Black,AWD,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,5TDXBRCH7PS20C909,2023-05-14 08:27:11.446932,Cars.com
2020 GMC Acadia AT4,"$37,000","33,733 mi.",White Frost Tri-Coat,Kalahari,All-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKNLLS8LZ155795,2023-05-14 08:27:14.825230,Cars.com
2022 Ford Expedition XLT,"$59,995","15,991 mi.",Infinite Blue Metallic Tinted Clearcoat,Black Onyx,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FMJU1JT6NEA04048,2023-05-14 08:27:17.883714,Cars.com
2023 Chevrolet Equinox 1LT,"$31,385",–,Radiant Red,Jet Black,Front-wheel Drive,Gasoline,–,1.5L I4 16V GDI DOHC Turbo,3GNAXKEG0PS200517,2023-05-14 08:27:20.655515,Cars.com
2023 Toyota Crown XLE,"$41,868",–,Oxygen White,Black,All-wheel Drive,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,JTDAAAAF6P3003651,2023-05-14 08:27:28.109734,Cars.com
2020 Kia Sorento LX,"$22,990","40,655 mi.",Gravity Gray,Black,Front-wheel Drive,Gasoline,8-Speed Automatic,3.3L V6 24V GDI DOHC,5XYPG4A53LG619220,2023-05-14 08:27:30.163637,Cars.com
2023 Chrysler Pacifica Touring-L,"$46,410",4 mi.,Ceramic Gray Clearcoat,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC1BG2PR551142,2023-05-14 08:27:32.839881,Cars.com
2014 Nissan Rogue Select S,"$12,000","100,346 mi.",Pearl White,Gray,Front-wheel Drive,Gasoline,Automatic CVT,2.5L I4 16V MPFI DOHC,JN8AS5MT3EW610726,2023-05-14 08:27:36.123727,Cars.com
2018 BMW 430 i xDrive,"$31,000","30,576 mi.",Mineral Gray Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4W5C52JAE43170,2023-05-14 08:27:39.348549,Cars.com
2023 Kia Sportage LX,"$28,740",12 mi.,Snow White Pearl,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,KNDPUCAF1P7150482,2023-05-14 08:27:42.412603,Cars.com
2023 GMC Sierra 2500 Denali,"$88,560",5 mi.,White Frost Tricoat,Jet Black,Four-wheel Drive,Diesel,Automatic,"Duramax 6.6L V-8 diesel direct injection, intercooled turbo, die",1GT49REY3PF242038,2023-05-14 08:27:45.603502,Cars.com
2023 BMW X3 xDrive30i,"$54,595",7 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBX57DP03PN213555,2023-05-14 08:27:48.208267,Cars.com
2023 Jeep Grand Cherokee Limited,"$46,500","1,568 mi.",Bright White Clearcoat,Global Black,Four-wheel Drive,Gasoline,Automatic,"Pentastar 3.6L V-6 DOHC, variable valve control, engine with 293",1C4RJHBG2PC506497,2023-05-14 08:27:50.808083,Cars.com
2024 BMW X6 xDrive40i,"$85,745",8 mi.,Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.0L DOHC 24V,5UX33EX02R9S29066,2023-05-14 08:27:53.281141,Cars.com
2020 Volvo XC90 T6 Inscription 6 Passenger,"$51,395","28,138 mi.",Gray Metallic,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A221L1L1568417,2023-05-14 08:27:56.671871,Cars.com
2019 Mercedes-Benz AMG GLE 63 S 4MATIC Coupe,"$75,793","26,920 mi.",Lunar Blue Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic,5.5L V8 32V GDI DOHC Twin Turbo,4JGED7FB2KA150065,2023-05-14 08:28:00.072738,Cars.com
2021 Genesis G80 3.5T,"$55,995","18,507 mi.",Uyuni White,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMTGC4SD6MU086802,2023-05-14 08:28:03.235013,Cars.com
2023 Ford F-150 XL,"$48,425",10 mi.,Carbonized Gray Metallic,Black,Four-wheel Drive,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7PFA83644,2023-05-14 08:28:06.112418,Cars.com
2020 Toyota C-HR LE,"$26,000","35,553 mi.",Silver Knockout Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JTNKHMBX4L1083073,2023-05-14 08:28:09.717944,Cars.com
2023 Toyota 4Runner Limited,"$52,398",–,Magnetic Gray Metallic,Black / Graphite,4WD,Gasoline,Automatic,4.0L V6 24V MPFI DOHC,JTEKU5JR4P6157380,2023-05-14 08:28:13.205911,Cars.com
2019 Honda Pilot EX-L,"$32,371","35,998 mi.",Modern Steel Metallic,Gray,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H54KB033768,2023-05-14 08:28:16.294473,Cars.com
2022 Volkswagen Tiguan 2.0T SE,"$30,947","8,827 mi.",Deep Black Pearl Effect,Cinnamon,Front-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV3B7AX9NM128030,2023-05-14 08:28:19.444860,Cars.com
2019 Mazda Mazda6 Signature,"$29,995","6,673 mi.",Soul Red Crystal,Deep Chestnut,Front-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,JM1GL1XYXK1506522,2023-05-14 08:28:22.128249,Cars.com
2023 GMC Canyon Denali,"$54,310",7 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GTP6FEK7P1137208,2023-05-14 08:28:25.335243,Cars.com
2023 Nissan ARIYA ENGAGE,"$44,785",0 mi.,Gun Metallic,Charcoal,Front-wheel Drive,Electric,CVT,10-Cylinder Electric ZEV 214hp,JN1AF0BA7PM408204,2023-05-14 08:28:33.085218,Cars.com
2021 Kia Telluride SX,"$51,199","56,638 mi.",Snow White Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC1MG108844,2023-05-14 08:28:35.503550,Cars.com
2023 Jeep Grand Cherokee Limited,"$58,115",7 mi.,Metallic,Global Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJHBG6PC593515,2023-05-14 08:28:37.913510,Cars.com
2023 BMW X1 xDrive28i,"$45,445",2 mi.,Black Sapphire Metallic,Black,AWD,Gasoline,Automatic,2.0L I4 16V GDI DOHC Turbo,WBX73EF05P5W79774,2023-05-14 08:28:40.326183,Cars.com
2023 Mazda Mazda3 AWD w/Premium Package,"$29,687","2,628 mi.",Platinum Quartz Metallic,Black,All-wheel Drive,Gasoline,6-Speed Automatic,2.5L I4 16V,JM1BPBMM4P1601297,2023-05-14 08:28:42.035568,Cars.com
2015 Chevrolet Malibu 1LT,"$11,500","98,366 mi.",Silver Ice Metallic,Jet Black,Front-wheel Drive,Gasoline,Automatic,"ECOTEC 2.5L I-4 gasoline direct injection, DOHC, variable valve",1G11C5SL9FF243451,2023-05-14 08:28:44.437446,Cars.com
2017 BMW X6 M Base,"$46,995","51,014 mi.",Alpine White,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,5YMKW8C33H0U72207,2023-05-14 08:28:48.099291,Cars.com
2019 Volvo XC90 T6 R-Design,"$45,500","30,095 mi.",Onyx Black,Charcoal,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PM7K1472502,2023-05-14 08:28:51.754413,Cars.com
2018 Audi S8 4.0T Plus,"$73,950","28,594 mi.",Ibis White,Lunar Silver,All-wheel Drive,Gasoline,8-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WUAJ5AFD3JN900033,2023-05-14 08:28:54.458582,Cars.com
2023 MINI Convertible Cooper S,"$42,625",4 mi.,Midnight Black,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMW43DL09P3R27984,2023-05-14 08:28:56.716210,Cars.com
2023 MINI Convertible Cooper S,"$42,480",5 mi.,Midnight Black,Carbon Black,Front-wheel Drive,Gasoline,7-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WMW43DL05P3R25391,2023-05-14 08:28:59.769934,Cars.com
2023 Cadillac XT6 AWD Premium Luxury,"$63,815",5 mi.,Radiant Red Tintcoat,Jet Black,All-wheel Drive,Gasoline,Automatic,Gas V6 3.6L/222,1GYKPDRS0PZ211702,2023-05-14 08:29:01.666190,Cars.com
2023 Chevrolet Silverado 1500 ZR2,"$70,885",0 mi.,Black,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,3GCUDHEL5PG226581,2023-05-14 08:29:03.861186,Cars.com
2022 Kia Telluride SX,"$51,990","9,648 mi.",Glacial White Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC9NG213956,2023-05-14 08:29:05.676838,Cars.com
2023 Ford F-250 XLT,"$65,365",9 mi.,Antimatter Blue Metallic,Medium Dark Slate,Four-wheel Drive,Gasoline,10-Speed Automatic,7.3L V8 16V MPFI OHV,1FT8W2BN7PEC69597,2023-05-14 08:29:07.718560,Cars.com
2023 Chevrolet Colorado WT,"$36,785",19 mi.,Summit White,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo,1GCPTBEK0P1164767,2023-05-14 08:29:10.058218,Cars.com
2023 Toyota Venza Limited,"$45,720",5 mi.,Titanium Glow,Boulder,AWD,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,JTEAAAAH9PJ131357,2023-05-14 08:29:13.716079,Cars.com
2023 Ford Bronco Sport Heritage,"$35,015",–,Alto Blue Metallic Tinted Clearcoat,Navy Pier,Four-wheel Drive,Gasoline,Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9G62PRD42573,2023-05-14 08:29:17.415367,Cars.com
2023 GMC Canyon Denali,"$54,310",1 mi.,Summit White,Jet Black,Four-wheel Drive,Gasoline,Automatic,2.7L I4 16V GDI DOHC Turbo,1GTP6FEK0P1134702,2023-05-14 08:29:20.803746,Cars.com
2023 Chevrolet Silverado 1500 RST,"$51,715",–,Summit White / White,Jet Black,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,2GCUDEED3P1103328,2023-05-14 08:29:23.026953,Cars.com
2023 Volkswagen Atlas 3.6L SE w/Technology,"$43,733",–,Deep Black Pearl Effect,Beige,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2HR2CA2PC514593,2023-05-14 08:29:30.029437,Cars.com
2023 Ford Bronco Sport Big Bend,"$33,375",–,Oxford White,Ebony,Four-wheel Drive,Gasoline,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9B60PRD51036,2023-05-14 08:29:33.155203,Cars.com
2023 Ford Bronco Sport Outer Banks,"$40,630",–,Cactus,Ebony,4WD,Gasoline,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9C68PRD43961,2023-05-14 08:29:36.081267,Cars.com
2023 Hyundai Santa Fe XRT,"$35,597","3,424 mi.",Stormy Sea,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,5NMS6DAJ5PH500137,2023-05-14 08:29:39.499493,Cars.com
2023 Mercedes-Benz S-Class S 500 4MATIC,"$111,329",500 mi.,Black,Gray,All-wheel Drive,Gasoline,Automatic,3.0L I6 24V GDI DOHC Turbo,W1K6G6DB3PA184333,2023-05-14 08:29:42.479100,Cars.com
2019 Lamborghini Aventador SVJ Base,"$724,900","5,511 mi.",Grigio Telesto,Nero Cosmus,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,6.5L V12 48V MPFI DOHC,ZHWUM6ZD1KLA08036,2023-05-14 08:29:44.662051,Cars.com
2021 Mercedes-Benz CLA 250 Base 4MATIC,"$42,708","5,106 mi.",Mountain Gray Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB4MN166553,2023-05-14 08:29:47.862995,Cars.com
2023 Kia Sorento EX,"$40,665",3 mi.,Platinum Graphite,Gray,All-wheel Drive,Gasoline,Automatic,"1.6L I-4 gasoline direct injection, DOHC, variable valve control",KNDRHDLG7P5181210,2023-05-14 08:29:50.414488,Cars.com
2023 Chevrolet Silverado 3500 LTZ,"$74,125",1 mi.,Summit White / White,Jet Black,Four-wheel Drive,Diesel,OTHER,6.6L V8 32V DDI OHV Turbo Diesel,1GC4YUEY8PF249119,2023-05-14 08:29:53.556534,Cars.com
2020 Volvo XC90 T6 Momentum 7 Passenger,"$44,500","27,312 mi.",Denim Blue,Maroon Brown,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22PK5L1563865,2023-05-14 08:29:55.371376,Cars.com
2024 Chevrolet Trax LT,"$24,680",10 mi.,Summit White / White,Jet Black,Front-wheel Drive,Gasoline,–,3 Cylinder,KL77LHE29RC008038,2023-05-14 08:29:58.568409,Cars.com
2019 Chevrolet Suburban Premier,"$52,923","39,245 mi.",Shadow Gray Metallic,Cocoa / Dune,Four-wheel Drive,Gasoline,Automatic,5.3L V8 16V GDI OHV,1GNSKJKCXKR144984,2023-05-14 08:30:00.495868,Cars.com
2021 Chevrolet Tahoe LT,"$53,882","65,168 mi.",Midnight Blue Metallic,Jet Black,Four-wheel Drive,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKNKD0MR248922,2023-05-14 08:30:04.078445,Cars.com
2018 BMW 750 i xDrive,"$43,000","54,277 mi.",Black Sapphire Metallic,Black,All-wheel Drive,Gasoline,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo,WBA7F2C59JG424976,2023-05-14 08:30:07.768296,Cars.com
2015 Honda Civic Si,"$14,500","110,000 mi.",Crystal Black Pearl,Black/Red,Front-wheel Drive,Gasoline,Manual,"2.4L I-4 DOHC, variable valve control, engine with 205HP",2HGFB6E55FH701974,2023-05-14 08:30:10.340440,Cars.com
2023 Alfa Romeo Giulia Base,"$42,180","2,640 mi.",Anodized Blue Metallic,Black,Rear-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI SOHC Turbo,ZARFAMANXP7666461,2023-05-14 08:30:12.587207,Cars.com
2023 Ford F-250 XL,"$62,520",–,Oxford White,Medium Dark Slate,Four-wheel Drive,Gasoline,Automatic,8 Cylinder,1FT7X2BA0PEC61136,2023-05-14 08:30:14.642056,Cars.com
2023 Ford F-250 XLT,"$79,065",–,Agate Black Metallic,Black Onyx,Four-wheel Drive,Diesel,Automatic,6.7L V8 32V DDI OHV Turbo Diesel,1FT7W2BT9PEC69594,2023-05-14 08:30:18.252460,Cars.com
2023 Ford Bronco Sport Big Bend,"$33,880",–,Area 51,Ebony,Four-wheel Drive,Gasoline,Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9B63PRD42041,2023-05-14 08:30:20.714720,Cars.com
2021 Kia Telluride SX,"$48,000","14,944 mi.",Glacial White Pearl,Black,All-wheel Drive,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC7MG138382,2023-05-14 08:30:27.004323,Cars.com
2023 Volkswagen Atlas 3.6L SEL Premium R-Line,"$53,870",4 mi.,Tourmaline Blue Metallic,Shetland Grey,All-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2FR2CA4PC546839,2023-05-14 08:30:28.798632,Cars.com
2023 Honda Ridgeline RTL-E,"$47,660",10 mi.,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F75PB032044,2023-05-14 08:30:32.108328,Cars.com
2021 Chevrolet Blazer LT,"$32,690","34,484 mi.",Midnight Blue Metallic,Jet Black,All-wheel Drive,Gasoline,Automatic,Gas V6 3.6L/,3GNKBHRS2MS541370,2023-05-14 08:30:35.396369,Cars.com
2023 Kia Forte LXS,"$21,815",3 mi.,Steel Gray,Black,Front-wheel Drive,Gasoline,Automatic,"2L I-4 DOHC, D-CVVT variable valve control, engine with 147HP",3KPF24AD2PE635199,2023-05-14 08:30:37.458917,Cars.com
2021 Genesis G70 2.0T,"$33,671","18,971 mi.",Himalayan Gray,Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,KMTG64LA1MU079672,2023-05-14 08:30:39.205874,Cars.com
2023 Chevrolet Tahoe RST,"$71,745",–,Black,Jet Black,Four-wheel Drive,Gasoline,OTHER,5.3L V8 16V GDI OHV,1GNSKRKD2PR378843,2023-05-14 08:30:42.778844,Cars.com
2023 Chevrolet Tahoe Z71,"$76,705",–,Radiant Red,Gideon,Four-wheel Drive,Gasoline,OTHER,6.2L V8 16V GDI OHV,1GNSKPKL4PR380797,2023-05-14 08:30:46.379605,Cars.com
2023 Chevrolet Tahoe High Country,"$87,540",3 mi.,Iridescent Pearl Tricoat,Jet Black,Four-wheel Drive,Gasoline,OTHER,6.2L V8 16V GDI OHV,1GNSKTKL6PR351598,2023-05-14 08:30:48.446930,Cars.com
2017 Mercedes-Benz G-Class G 550,"$83,834","52,439 mi.",Black,–,All-wheel Drive,Gasoline,7-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo,WDCYC3KF5HX265507,2023-05-14 08:30:50.518159,Cars.com
2021 BMW X1 xDrive28i,"$36,700","23,172 mi.",Cashmere Silver Metallic,Oyster / Black,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXJG9C04M5S06885,2023-05-14 08:30:52.956086,Cars.com
2020 Volvo XC40 T5 Momentum,"$36,495","24,478 mi.",Ice White,Blond,All-wheel Drive,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,YV4162UK5L2178244,2023-05-14 08:30:56.569614,Cars.com
2023 Chevrolet Silverado 1500 High Country,"$74,075",5 mi.,Dark Ash Metallic,Jet Black,Four-wheel Drive,Diesel,Automatic,Turbocharged Diesel I6 3.0L/,1GCUDJE80PZ250905,2023-05-14 08:30:59.721442,Cars.com
2011 Toyota Corolla LE,"$11,505","103,616 mi.",Magnetic Gray Metallic,Dark Charcoal,Front-wheel Drive,Gasoline,4-Speed Automatic,1.8L I4 16V MPFI DOHC,2T1BU4EEXBC558343,2023-05-14 08:31:03.081383,Cars.com
2023 Nissan Rogue SL,"$38,386",50 mi.,White,Light Gray,All-wheel Drive,Gasoline,Automatic CVT,1.5L I3 12V GDI DOHC Turbo,JN8BT3CB0PW466005,2023-05-14 08:31:06.580805,Cars.com
2021 Audi RS 5 2.9T,"$75,000","18,792 mi.",Nardo Gray,Black / Crescendo Red,All-wheel Drive,Gasoline,8-Speed Automatic,2.9L V6 24V GDI DOHC Twin Turbo,WUAAWCF50MA901962,2023-05-14 08:31:08.403520,Cars.com
2023 Toyota Camry SE,"$29,606",–,Blue,Black,FWD,Gasoline,Automatic,2.5L I4 16V PDI DOHC,4T1G11AKXPU20E003,2023-05-14 08:31:11.345751,Cars.com
2017 Jeep Renegade Sport,"$19,998","19,240 mi.",Gray,Black,Front-wheel Drive,Gasoline,6-Speed Manual,1.4L I4 16V MPFI SOHC Turbo,ZACCJAAH0HPG05985,2023-05-14 08:31:13.465078,Cars.com
2023 Toyota Highlander XLE,"$46,499","1,242 mi.",Wind Chill Pearl,Graphite,All-wheel Drive,Gasoline,8-Speed Automatic,2.4L I4 16V PDI DOHC Turbo,5TDKDRBH9PS011753,2023-05-14 08:31:16.928706,Cars.com
2023 Chevrolet Corvette Stingray w/2LT,"$91,230",3 mi.,Ceramic Matrix Gray Metallic,Sky Cool Gray,Rear-wheel Drive,Gasoline,Automatic,6.2L V8 16V GDI OHV,1G1YB3D43P5130985,2023-05-14 08:31:19.469481,Cars.com
2023 Nissan ARIYA ENGAGE,"$44,785",0 mi.,Gun Metallic,Charcoal,Front-wheel Drive,Electric,CVT,10-Cylinder Electric ZEV 214hp,JN1AF0BA6PM407304,2023-05-14 08:31:25.603456,Cars.com
2022 Volkswagen Jetta GLI 2.0T Autobahn,"$33,790","4,136 mi.",Pure White,Titan Black,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,3VW1T7BU7NM028660,2023-05-14 08:31:28.133833,Cars.com
2023 Chrysler Pacifica Hybrid Touring L,"$53,585",30 mi.,Bright White Clearcoat,Black,Front-wheel Drive,Hybrid,Automatic CVT,3.6L V6 24V MPFI DOHC Hybrid,2C4RC1L76PR543298,2023-05-14 08:31:31.445333,Cars.com
2020 Jeep Grand Cherokee Limited,"$33,480","45,400 mi.",Diamond Black,Black,Four-wheel Drive,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG3LC238512,2023-05-14 08:31:34.506181,Cars.com
2023 Kia Sportage LX,"$28,470",18 mi.,Gravity Gray,Black,All-wheel Drive,Gasoline,Automatic,2.5L I4 16V PDI DOHC,KNDPUCAF4P7149939,2023-05-14 08:31:37.714516,Cars.com
2010 Ferrari 599 GTB Fiorano Base,"$219,900","9,247 mi.",Rosso Corsa,Beige,Rear-wheel Drive,Gasoline,6-Speed Manual,6.0L V12 48V MPFI DOHC,ZFF60FCA6A0172764,2023-05-14 08:31:40.050693,Cars.com
2021 Mercedes-Benz CLA 250 Base 4MATIC,"$38,889","23,812 mi.",Midnight Black,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,W1K5J4HB0MN149510,2023-05-14 08:31:42.324114,Cars.com
2020 Ford Expedition King Ranch,"$58,995","39,740 mi.",White Tri-Coat,Mesa,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU1PT2LEA24625,2023-05-14 08:31:44.657180,Cars.com
2019 Porsche Macan Base,"$44,795","14,974 mi.",Dolomite Silver Metallic,Black,All-wheel Drive,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A52KLB08529,2023-05-14 08:31:48.280504,Cars.com
2020 Ford Expedition King Ranch,"$61,450","31,791 mi.",Agate Black,Mesa,Four-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU1PT2LEA18646,2023-05-14 08:31:50.105444,Cars.com
